Store,CompetitionDistance,StoreType_a,StoreType_b,StoreType_c,StoreType_d,Assortment_a,Assortment_b,Assortment_c,Promo2_0,Promo2_1,Promo_Jan,Promo_Feb,Promo_Mar,Promo_Apr,Promo_May,Promo_Jun,Promo_Jul,Promo_Aug,Promo_Sept,Promo_Oct,Promo_Nov,Promo_Dec,CompetitionDistance_log,CompMonth_sin,CompMonth_cos,PromoWeek_sin,PromoWeek_cos,CompetitionAgeMonths,Promo2AgeWeeks,CompetitionDistance_bin_Close,CompetitionDistance_bin_Far,CompetitionDistance_bin_Very_Far
406,9.016876974763385,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.304271367909342,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,173,125,0,0,1
407,8.681181041521688,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.2701839022677257,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,142,225,0,1,0
408,7.353081920515432,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.1226305630422626,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,298,1,0,0
409,6.734591659972948,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.045702691419236,-1.0,-1.8369701987210297e-16,0.12053668025532305,0.992708874098054,23,134,1,0,0
410,3.713572066704308,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.5504460211620947,-0.5000000000000004,0.8660254037844384,0.46472317204376906,-0.8854560256532096,45,165,0,0,0
411,9.0432226489245,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3068980437287885,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
412,8.403128235128264,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.241042424884417,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,23,252,0,1,0
413,6.634633357861686,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.032694916281349,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,11,225,1,0,0
414,8.734077192559303,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2756328415790485,-1.0,-1.8369701987210297e-16,0.12053668025532305,0.992708874098054,23,134,0,1,0
415,8.840869624091395,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2865440835912474,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,124,225,0,0,1
416,8.444837529224097,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.245468299029353,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,14,225,0,1,0
417,6.734591659972948,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.045702691419236,-1.0,-1.8369701987210297e-16,0.9350162426854148,0.35460488704253557,23,73,1,0,0
418,6.966967138613983,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.075303885702134,0.49999999999999994,-0.8660254037844387,-0.12053668025532283,-0.992708874098054,75,212,1,0,0
419,7.390798521735676,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.127135691365678,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,71,225,1,0,0
420,5.525452939131784,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.8757103667584751,-1.0,-1.8369701987210297e-16,-0.12053668025532283,-0.992708874098054,23,160,0,0,0
421,8.169336395928386,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.215864916793538,1.2246467991473532e-16,-1.0,-0.8854560256532096,-0.4647231720437691,38,152,0,1,0
422,7.965892735084528,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1934276821422247,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
423,7.147559271189454,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0977184064732266,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,15,225,1,0,0
424,7.131698510466912,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.095769820615829,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,1,0,0
425,7.2868764117507,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.114673108246672,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
426,5.525452939131784,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.8757103667584751,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
427,4.262679877041316,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.6606403793348097,-0.4999999999999997,-0.8660254037844388,1.0,-1.6081226496766366e-16,121,278,0,0,0
428,7.993282328101591,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.196477890646373,-2.4492935982947064e-16,1.0,0.35460488704253584,-0.9350162426854147,8,8,0,1,0
429,9.702044336534586,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3704347827075343,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566,121,104,0,0,1
430,9.462731997649378,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3478196097775754,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,82,225,0,0,1
431,8.416488487294606,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.242462247042095,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
432,6.698268054115413,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.040995375522574,0.49999999999999994,-0.8660254037844387,0.992708874098054,-0.12053668025532288,27,225,1,0,0
433,10.30998546045624,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.425686004579567,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,57,225,0,0,1
434,9.474318717728728,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3489264248127695,-0.8660254037844385,-0.5000000000000004,-0.992708874098054,0.1205366802553232,144,43,0,0,1
435,6.814542897259958,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.055986471729021,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
436,7.741099090035366,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1680359357696948,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
437,6.066108090103747,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.9553098460324838,-1.0,-1.8369701987210297e-16,-0.2393156642875578,0.970941817426052,23,241,0,0,0
438,7.01301578963963,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.081067193296879,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,147,1,0,0
439,7.208600337960199,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.105182426343464,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,71,225,1,0,0
440,8.268988209506656,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.2266742268577864,0.8660254037844387,-0.4999999999999998,-0.7485107481711011,0.6631226582407952,124,298,0,1,0
441,7.836369760545124,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.178876131733589,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
442,6.2166061010848646,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9763847732858002,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,298,0,0,0
443,9.34145634983372,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.336160705374545,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,116,225,0,0,1
444,7.438971592395862,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1328604519414474,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,69,225,1,0,0
445,5.484796933490655,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.8694605040153234,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
446,5.831882477283517,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9216002545355522,-0.8660254037844386,0.5000000000000001,-0.5680647467311556,-0.8229838658936566,178,104,0,0,0
447,7.32052696227274,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1187255896390536,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
448,8.286773231131251,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2285911546138992,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,71,225,0,1,0
449,4.795790545596741,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.757131886054717,-2.4492935982947064e-16,1.0,-0.970941817426052,-0.23931566428755774,8,306,0,0,0
450,8.662331957082475,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.268235022515995,-0.5000000000000004,0.8660254037844384,0.9350162426854148,0.35460488704253557,249,73,0,1,0
451,7.808323050391055,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.175697075676845,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,76,278,0,1,0
452,7.523481312573497,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.142824862147179,-0.8660254037844385,-0.5000000000000004,0.5680647467311558,0.8229838658936564,24,234,1,0,0
453,11.2366579973337,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.5044362003686063,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
454,10.183049243755136,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.414399171484012,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
455,8.94389780251682,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2969590768543937,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,59,225,0,0,1
456,4.948759890378168,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.783182776049518,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
457,9.48349239264364,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.349801866952456,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,0,0,1
458,8.128880142125638,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.211443030142567,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
459,5.525452939131784,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.8757103667584751,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,83,130,0,0,0
460,10.435614679722034,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4367325802689557,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,88,225,0,0,1
461,7.490529402060711,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1389513543345293,-0.4999999999999997,-0.8660254037844388,-0.992708874098054,0.1205366802553232,25,95,1,0,0
462,10.699213884343516,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.459521650174054,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,84,225,0,0,1
463,8.333510708982942,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.233611225860397,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
464,6.255750041753367,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9817942637290324,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,77,225,0,0,0
465,9.295692039075686,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.331725559111806,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,124,225,0,0,1
466,8.042699496897637,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.201957746740384,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,149,225,0,1,0
467,9.922848906014748,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3908568251203755,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,88,225,0,0,1
468,8.568076401730806,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.258432182307123,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,1,0
469,6.566672429803241,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.0237533974669626,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,119,225,0,0,0
470,3.9318256327243257,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5957092304038698,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
471,8.575650760987806,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.259223497351248,-1.0,-1.8369701987210297e-16,-0.7485107481711011,0.6631226582407952,23,298,0,1,0
472,8.523374050491318,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.253749203080796,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,48,225,0,1,0
473,3.9318256327243257,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5957092304038698,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,0
474,9.603125426926972,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.361148809254716,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
475,4.948759890378168,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.783182776049518,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,119,225,0,0,0
476,9.024131268455037,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.304995312924527,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,107,225,0,0,1
477,6.647688373563329,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.034403428784452,-0.4999999999999997,-0.8660254037844388,-0.8854560256532096,-0.4647231720437691,61,256,1,0,0
478,7.57095858316901,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.148379579699845,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,41,225,1,0,0
479,5.771441123130016,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9127139332707952,-2.4492935982947064e-16,1.0,0.8854560256532099,0.4647231720437686,116,230,0,0,0
480,5.707110264748875,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.9031681972312866,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,33,225,0,0,0
481,8.918784137975802,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.294430347048555,-1.0,-1.8369701987210297e-16,-0.822983865893657,0.5680647467311548,23,143,0,0,1
482,7.844240718141811,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1797664808678716,-0.8660254037844386,0.5000000000000001,0.992708874098054,-0.12053668025532288,118,225,0,1,0
483,7.745435610274381,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.168531919725605,-1.0,-1.8369701987210297e-16,1.0,-1.6081226496766366e-16,47,278,1,0,0
484,9.568084743872936,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.357838586100906,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288,53,225,0,0,1
485,8.092851027538384,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2074885034069283,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,23,165,0,1,0
486,7.749753406274437,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.1690255178323348,-1.0,-1.8369701987210297e-16,-0.5680647467311556,-0.8229838658936566,23,104,1,0,0
487,7.687538766201629,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.161889673177545,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,35,147,1,0,0
488,7.969357742016346,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1938140728401807,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,16,225,0,1,0
489,9.613202094214232,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.362098706736729,-0.5000000000000004,0.8660254037844384,-0.970941817426052,-0.23931566428755774,21,306,0,0,1
490,6.493753839851686,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.014069852200787,0.8660254037844387,-0.4999999999999998,-0.992708874098054,0.1205366802553232,28,43,0,0,0
491,8.45126704130007,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.246148810962392,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,23,165,0,1,0
492,7.462214939768189,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.135610952562404,1.0,6.123233995736766e-17,-0.992708874098054,0.1205366802553232,89,147,1,0,0
493,7.048386408721883,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.085471625216958,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
494,7.13966033596492,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.096748451375384,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,50,225,1,0,0
495,8.607216694063826,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2625145550245622,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,23,306,0,1,0
496,7.930565854233965,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1894797584166152,1.2246467991473532e-16,-1.0,0.992708874098054,-0.12053668025532288,2,225,0,1,0
497,7.384610383176974,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.1263979282656003,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
498,6.898714534329988,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.066700029059681,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,43,1,0,0
499,6.111467339502679,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9617085993863232,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,0
500,9.2771575450135,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3299237183895487,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,95,130,0,0,1
501,7.390798521735676,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.127135691365678,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,107,225,1,0,0
502,5.3981627015177525,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.85601087126303,0.8660254037844386,0.5000000000000001,-0.970941817426052,-0.23931566428755774,162,306,0,0,0
503,9.478916074688229,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3493652455560885,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,107,225,0,0,1
504,6.710523109452428,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.042586033451661,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
505,5.860786223465865,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1.9258220450052628,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,0
506,7.523481312573497,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.142824862147179,-2.4492935982947064e-16,1.0,0.8229838658936565,-0.5680647467311557,8,221,1,0,0
507,9.112837790614943,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.3138056851013875,0.8660254037844387,-0.4999999999999998,-0.970941817426052,-0.23931566428755774,52,306,0,0,1
508,7.155396301896734,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.098679831078209,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,199,1,0,0
509,8.464003362902119,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2474954820122566,-0.4999999999999997,-0.8660254037844388,-0.970941817426052,-0.23931566428755774,85,306,0,1,0
510,9.019300924562506,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3045133252150842,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
511,7.630946580890459,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.155354184003961,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,71,225,1,0,0
512,6.3818160174060985,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.9990196811606853,-1.0,-1.8369701987210297e-16,0.5680647467311558,0.8229838658936564,23,130,0,0,0
513,5.993961427306569,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.945047123513961,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,24,225,0,0,0
514,7.090909822079984,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.0907411873032014,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,37,160,1,0,0
515,9.329100707697023,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.3349652229718365,-1.0,-1.8369701987210297e-16,0.8854560256532099,0.4647231720437686,23,230,0,0,1
516,3.044522437723423,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.3973634811730353,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,23,256,0,0,0
517,10.020870508171171,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.399790794086905,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
518,8.11102783819368,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2094855301758165,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,5,278,0,1,0
519,7.828436359157585,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.177977916166754,-0.8660254037844385,-0.5000000000000004,0.12053668025532305,0.992708874098054,72,186,0,1,0
520,8.839421607620602,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.2863969296232134,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232,23,147,0,0,1
521,9.831508082743964,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2.382459301802658,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,153,191,0,0,1
522,8.87640491500694,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.2901485705419073,-0.5000000000000004,0.8660254037844384,0.8854560256532099,0.4647231720437686,33,230,0,0,1
523,3.9318256327243257,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.5957092304038698,-0.5000000000000004,0.8660254037844384,0.992708874098054,-0.12053668025532288,21,225,0,0,0
524,10.617931341885154,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.4525497099199947,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
525,7.534228326274089,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.144084939302921,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,1,0,0
526,4.795790545596741,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1.757131886054717,-1.0,-1.8369701987210297e-16,-0.4647231720437684,0.88545602565321,23,191,0,0,0
527,8.670943791222156,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.269125904622202,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,88,225,0,1,0
528,9.934065253000266,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2.391883168353323,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,23,306,0,0,1
529,9.46660917372222,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.348190111274536,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,35,225,0,0,1
530,9.807031716718498,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.3801970071477108,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,0,1
531,8.301769763117166,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.230204679164385,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
532,6.976348070447749,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.076480671432496,-0.8660254037844385,-0.5000000000000004,0.992708874098054,-0.12053668025532288,60,225,1,0,0
533,8.691314551644853,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2.2712300773460656,-1.0,-1.8369701987210297e-16,0.992708874098054,-0.12053668025532288,23,225,0,1,0
